-0.01454	0	0.10254	-0.01122	0	0.09922	0.06875	0.011	0	0.099	0.00139	-0.00848	0	0.09648	0.20861	-0.00897	-0.00341	0.09821	0.1181	-0.00897	0.00341	0.09821	0.1181
-0.01524	0	0.10324	-0.01121	0	0.09921	0.05013	0.011	0	0.099	0.00155	-0.00848	0	0.09648	0.18981	-0.00899	-0.00353	0.09827	0.10649	-0.00899	0.00353	0.09827	0.10649
-0.01878	0	0.10678	-0.01118	0	0.09918	0.01752	0.011	0	0.099	0.00193	-0.00848	0	0.09648	0.11464	-0.0075	-0.00458	0.09717	0.10545	-0.0075	0.00458	0.09717	0.10545
-0.012	0	0.10073	-0.01128	0	0.09948	0.3074	0.011	0	0.099	5.86767E-4	-0.00822	0	0.09672	0.09368	-0.0087	-0.00289	0.09807	0.13373	-0.0087	0.00289	0.09807	0.13373
-0.0125	0	0.1016	-0.0112	0	0.09935	0.163	0.011	0	0.099	9.61298E-4	-0.00811	0	0.09683	0.20961	-0.00869	-0.00307	0.09825	0.1725	-0.00869	0.00307	0.09825	0.1725
-0.013	0	0.10246	-0.01116	0	0.09928	0.10381	0.011	0	0.099	0.00129	-0.00802	0	0.09692	0.20971	-0.00868	-0.00323	0.0984	0.13416	-0.00868	0.00323	0.0984	0.13416
-0.0135	0	0.10333	-0.01114	0	0.09924	0.07189	0.011	0	0.099	0.00154	-0.00792	0	0.097	0.18921	-0.00866	-0.00337	0.09852	0.13037	-0.00866	0.00337	0.09852	0.13037
-0.014	0	0.1042	-0.01112	0	0.09922	0.05377	0.011	0	0.099	0.00175	-0.00784	0	0.09707	0.16366	-0.00865	-0.0035	0.09862	0.11392	-0.00865	0.0035	0.09862	0.11392
-0.0165	0	0.10853	-0.01106	0	0.09911	0.02312	0.011	0	0.099	0.00211	-0.00584	0	0.09527	0.1774	-0.00753	-0.00445	0.0977	0.18123	-0.00753	0.00445	0.0977	0.18123
-0.01152	0	0.10093	-0.01114	0	0.0995	0.32666	0.011	0	0.099	5.05618E-4	-0.00798	0	0.09695	0.16948	-0.00613	-0.00514	0.096	-0.42366	-0.00613	0.00514	0.096	-0.42366
-0.01178	0	0.1019	-0.01109	0	0.09935	0.17133	0.011	0	0.099	9.67541E-4	-0.00775	0	0.09715	0.24237	-0.00846	-0.00302	0.09844	0.1645	-0.00846	0.00302	0.09844	0.1645
-0.01204	0	0.10286	-0.01107	0	0.09927	0.10801	0.011	0	0.099	0.00136	-0.00755	0	0.09732	0.21111	-0.00839	-0.00317	0.09863	0.13845	-0.00839	0.00317	0.09863	0.13845
-0.01229	0	0.10383	-0.01106	0	0.09921	0.0776	0.011	0	0.099	0.00169	-0.00735	0	0.09747	0.16633	-0.00832	-0.00331	0.09879	0.14488	-0.00832	0.00331	0.09879	0.14488
